word	reading	meaning	example_jp	example_vi	jlpt	word_type
通じる	つうじる	tinh thông, hiểu cặn kẽ	内情に通じる	ある物事の詳しい知識をもつ。 精通する。	3	ichidan_verb
通じる	つうじる	thông dụng, thường dùng	あだ名で通じる 現代にも通じる問題	広く行き渡る。 広い方面に通用する。	3	ichidan_verb
通じる	つうじる	thông đồng, cấu kết	敵に通じる	ひそかに敵方と連絡する。 内通する。	3	ichidan_verb
通じる	つうじる	bồ bịch	人妻と通じる 情を通じる	異性と関係をもつ。	3	ichidan_verb
通じる	つうじる	「…を通じて」 thông qua...	友人を通じて知り合う テレビを通じて訴える	媒介とする。	3	ichidan_verb
通じる	つうじる	「…を通じて」 trong suốt... trên khắp...	一年を通じて暖かい 全国を通じて流行する	全体に及ぼす。 包括する。	3	ichidan_verb
埋まる	うまる	lấp đầy	流れ込む土砂で池が埋まる 広い講堂が聴衆で埋まる	くぼんだ所に物が詰まっていっぱいになる。 うずまる。 あいている場所が人や物でいっぱいになる。	3	godan_verb
埋まる	うまる	được bổ sung	赤字が埋まる 部長のポストはまだ埋まらない	欠けたり不足したりしているところの補いがつく。	3	godan_verb
埋まる	うまる	(phủ định) không đáng làm, không hấp dẫn	戯談 (じょうだん) と聞かれちゃ埋まらない	（多く、打消しの語を伴う）割に合う。引き合う。	3	godan_verb
逃げる	にげる	chạy trốn, trốn thoát	ライオンが檻 (おり) から逃げる 命からがら逃げる	自由のきかない所や危険から抜け出して、去る。	3	ichidan_verb
逃げる	にげる	lảng tránh, trốn tránh	やっかいな仕事から逃げる 逃げないで真っ向から勝負する	面倒なこと、いやなことから積極的に遠ざかろうとする。 直面するのを回避する。	3	ichidan_verb
逃げる	にげる	trào ra ngoài	熱が逃げる 土鍋はさめにくい上に風味も逃げない	室内・容器の中の気体や味などが、そのまま保たれないで外へ出てしまう。	3	ichidan_verb
相変わらず	あいかわらず	như mọi khi, không thay đổi	今も相変わらずきれいだ		3	adverb
慣らす	ならす	thuần phục	鷹 (たか) を慣らす 野生の馬を飼い慣らす	動物を訓練して、なつかせる。 人になじみ親しむようにする。	3	godan_verb
汚れる	よごれる	bẩn bên ngoài	染みがあって汚れる		3	ichidan_verb
寄せる	よせる	ghé thăm	今夜寄せてもらいます	訪問する意のへりくだった言い方。	3	ichidan_verb
寄せる	よせる	đưa (cái gì) lại gần	耳へ口を寄せて話す 肩を寄せる 北へ寄せて家を建てる	ある物を別の物の近くへ寄らせる。 近づける。	3	ichidan_verb
寄せる	よせる	gom lại	客を寄せる 額にしわを寄せる 義援金が寄せられる	1か所に集める。まとめて一緒にする。	3	ichidan_verb
寄せる	よせる	cộng thêm	二と二を寄せると四になる	数を加える。 足す。 寄せ算をする。	3	ichidan_verb
寄せる	よせる	tơ tưởng	同情を寄せる 思いを寄せる 彼女に好意を寄せる	愛情・興味・好意などの気持ちをいだく。 思いをかける。	3	ichidan_verb
寄せる	よせる	tạm nương nhờ	友人宅に身を寄せる	頼って一時的に世話になる。	3	ichidan_verb
寄せる	よせる	lấy cớ, mượn gió bẻ măng	他人のことに寄せて文句を言う	あることに関係づける。 かこつける。	3	ichidan_verb
トンネル	トンネル	đường hầm	山腹や地下などを掘り貫いた通路。 鉄道・自動車道・人道や水路用。 隧道 (ずいどう) 。		3	noun
蹴る	ける	dậm, đạp	床を蹴って高くジャンプする 水を蹴って泳ぐ	足で地面などを強く押す。	3	godan_verb
蹴る	ける	bác bỏ (đề xuất, yêu cầu)	組合の要求を蹴る 与えられた役を蹴る	要求・提案などを受け入れないで、きっぱり断る。 はねつける。 拒絶する。	3	godan_verb
揃う	そろう	Xếp ngay ngắn	机が一列に揃う	整然と並ぶ。	3	godan_verb
揃う	そろう	hài hòa, đồng bộ	足並みが揃う 合唱の声が揃う	全体が一つにまとまる。 調和する。	3	godan_verb
揃う	そろう	chuẩn bị đầy đủ, sẵn sàng	条件が揃う 資料が揃う 走、攻、守の三拍子が揃った選手	必要なもの、あるべきものが集まる。 欠けたところなく備わる。	3	godan_verb
飛ばす	とばす	bắn, phóng	ボールを飛ばす 矢を飛ばす	何かをめがけて、手元から勢いよく放つ。	3	godan_verb
飛ばす	とばす	thổi bay	台風で屋根が飛ばされる 帽子を飛ばす	強く吹いて、空中に舞い上がらせる。	3	godan_verb
飛ばす	とばす	làm bắn tung tóe	自動車が泥水を飛ばして通る	空中に散るようにする。 はね散らす。 飛散させる。	3	godan_verb
飛ばす	とばす	tăng tốc	時速100キロで飛ばす 前半をハイペースで飛ばす	乗り物を速く走らせる。 また、スピードを出して速く進む。	3	godan_verb
飛ばす	とばす	nói bô bô	やじを飛ばす 皮肉を飛ばす	勢いよく、また、遠慮なく言う。	3	godan_verb
飛ばす	とばす	rao tin, lan truyền	檄 (げき) を飛ばす デマを飛ばす	命令などが早く伝わるようにする。 うわさなどが広まるようにする。	3	godan_verb
飛ばす	とばす	nhanh chóng phái đi	急便を飛ばす 記者を現場に飛ばす	急いで派遣する。	3	godan_verb
飛ばす	とばす	bỏ dở và đi tiếp, skip	飛ばして読む	途中を抜かして先へ進む。 間をぬく。	3	godan_verb
飛ばす	とばす	thuyên chuyển	地方の出張所へ飛ばされた	中央から地方へ、または都会から辺地へ転任させる。 左遷する。	3	godan_verb
飛ばす	とばす	(động từ ghép) nhấn mạnh động từ V mạnh bạo, khí thế	しかり飛ばす 売り飛ばす 突き飛ばす	その動詞の意味を強める。 勢いよく…する。 乱暴に…する。	3	godan_verb
飛ばす	とばす	làm bốc hơi	強火で鍋のアルコール分を飛ばす 炊飯器の蓋を開けて余分な水分を飛ばす	水分などを除く。	3	godan_verb
引く	ひく	nhổ thứ cắm rễ	草を引く	（根差したものを）抜き取る。	3	godan_verb
引く	ひく	rút (để thử vận may)	くじを引く 花を引く	（勝運などを託して）一つを選んで手もとに取る。	3	godan_verb
引く	ひく	trừ, giảm	三から二を引く 一割引いて安く売る	除き去る。 減ずる。	3	godan_verb
引く	ひく	lén lút ăn trộm	猫に魚を引かれた	こっそり盗み去る。	3	godan_verb
引く・弾く	ひく	gảy, đánh đàn	ピアノを弾く	弦楽器や鍵盤楽器を鳴らす。 弾じる。	3	godan_verb
引く	ひく	(cầm dây) dắt đi	犬を引いて散歩する	（引き綱を取って）連れ出す。	3	godan_verb
引く	ひく	áp giải	警察に引かれる	連行する。 引き立てる。	3	godan_verb
引く	ひく	nắm tay dắt đi	子供の手を引く	（手を取って）導き行く。	3	godan_verb
引く	ひく	kéo lê	裾が引いている たもとを引く	（長い物が）地面などに触れたまま従い動く。 引きずる。	3	godan_verb
引く	ひく	làm cho (cái gì) kéo đi	犬ぞりを引く 荷車を引く	後ろに連結して運ぶ。	3	godan_verb
引く	ひく	lôi kéo, mời vào	客を引く 引く手あまた	誘い込む。	3	godan_verb
惹く	ひく	thu hút	同情を惹く 気を惹くしぐさ 目を惹く広告	人の注意や関心を向けさせる。	3	godan_verb
引く	ひく	tra (từ)	辞書を引いて調べる 電話帳を引く	書物を繰って求める語を探し出す。	3	godan_verb
引く	ひく	dẫn ra, đưa ra (ví dụ, dẫn chứng)	証拠を引く 故事を引く	例としてあげる。 引き合いに出す。	3	godan_verb
引く	ひく	kẻ	設計図を引く 罫 (けい) を引く	線で描く。 また線を描く。	3	godan_verb
引く	ひく	trải rộng ra	カーテンを引く	張り広げる。	3	godan_verb
引く	ひく	phết trải rộng	油を引く 唇に紅を引く	塗り延べる。	3	godan_verb
引く	ひく	trải rộng ra	砂利を引く なだらかな山裾を引く	延べ広げる。	3	godan_verb
引く	ひく	kéo dài ra	声を引いて歌う	長く伸ばす。	3	godan_verb
引く	ひく	kéo thành sợi	納豆が糸を引く	糸状のものを生じさせる。	3	godan_verb
引く	ひく	dẫn	バス路線を引く ガスを引く 田に水を引く	特定の道筋を通じさせる。	3	godan_verb
引く	ひく	mang trong mình (sự kế thừa)	血筋を引く 学統を引く	受け継いで伝わり及ぶ。	3	godan_verb
引く	ひく	còn tiếp diễn, còn ảnh hưởng	航跡を引く わだかまりが尾を引く	あとに余波が続く。	3	godan_verb
引く	ひく	lôi về phía mình	あごを引く 右手を先に引く	自分の側に動かす。	3	godan_verb
引く	ひく	có tác dụng hút	磁石は鉄を引く	吸いつけようとする働きをもつ。	3	godan_verb
引く	ひく	hút, nhiễm vào cơ thể	風邪を引く 大きく息を引く	体内に吸い込む。	3	godan_verb
引く	ひく	kéo ra (để dọn dẹp phía sau)	膳を引く	取りのけて後方にかたづける。	3	godan_verb
引く	ひく	rút lui	敗れて兵を引く	後方に退かせる。	3	godan_verb
引く・退く	ひく・しりぞく	Rút, lui ra phía đối diện	潮が退く	向こうへ離れる。	3	godan_verb
引く・退く	ひく・しりぞく	trở về trạng thái ban đầu	水が退く 熱が退く	元のような状態にもどる。	3	godan_verb
引く・退く	ひく・しりぞく	biến mất	痛みが退く 血の気が退く	うせる。なくなる。	3	godan_verb
引く・退く	ひく・しりぞく	đoạn tuyệt cắt đứt liên quan	事件から手を退く	縁を切る。 関係を断つ。	3	godan_verb
引く・退く	ひく・しりぞく	rút lui, giải nghệ	現役を退く 舞台を退く	引退する。	3	godan_verb
挽く	ひく	cắt, nạo	のこを挽く ろくろで挽く	のこぎりや鉋 (かんな) で切ったり削ったりする。	3	godan_verb
碾く	ひく	xay ngũ cốc	豆を碾く	ひき臼 (うす) を回して穀類をすり砕く。	3	godan_verb
倒す・殪す・斃す・仆す	たおす	giết	銃で倒す 一刀のもとに倒す	殺す。	3	godan_verb
倒す	たおす	đánh bại	優勝候補のチームを倒す	勝負で相手を打ち負かす。打ち破る。	3	godan_verb
倒す	たおす	lật đổ	内閣を倒す 幕府を倒す	政体・国家などを存続できなくする。 くつがえす。 滅ぼす。 転覆する。	3	godan_verb
倒す	たおす	quỵt tiền, nợ không trả	飲食代を倒す	借りた金を返さず、相手に損害を与える。 ふみたおす。	3	godan_verb
倒す	たおす	(động từ ghép) V triệt để	使い倒す 遊び倒す	徹底的に…するの意を表す。	3	godan_verb
与える	あたえる	đem đến (thứ đối phương cần)	援助を与える 注意を与える	相手のためになるものを提供する。	3	ichidan_verb
与える	あたえる	cho phép (làm) (với sự cân nhắc)	発言の自由を与える 口実を与える	相手に何かができるようにしてやる。 配慮して利用することを認める。	3	ichidan_verb
与える	あたえる	giao phó	宿題を与える 役割を与える	割り当てる。課する。	3	ichidan_verb
与える	あたえる	gây ra	感銘を与える いい印象を与える 苦痛を与える 損害を与える	影響を及ぼす。	3	ichidan_verb
chia ra	chia ra	[割[われ]]る	土地を三つに割る 部屋を割って使う	ある物をいくつかの部分に分ける。	3	godan_verb
割る	われる	giải tán	党を割る	まとまっているもの、組織などを分裂させる。	3	godan_verb
割る	われる	chen qua, chia tách ra	両者の間に割ってはいる	押し分けて間を離す。	3	godan_verb
割る	われる	làm phép chia	六を二で割る	割り算をする。除する。	3	godan_verb
割る	われる	chia đều	それぞれに役を割る 頭数で割る	分けて与える。 配分する。 割り当てる。	3	godan_verb
割る	われる	pha loãng	ブランデーを水で割る	他の液体にまぜて濃度を薄める。	3	godan_verb
割る	われる	mở lòng, bật mí, thú nhận	腹を割って話す 口を割る	心のうちを隠さずにすっかり出す。 うちあける。 また、白状する。	3	godan_verb
割る	われる	giảm dưới mức	志願者が定員を割る 仕入れ値を割る	一定数に達しないで下回る。 ある水準以下になる。	3	godan_verb
割る	われる	vượt ra ngoài	土俵を割る ボールがタッチラインを割る	きまった範囲の外に出る。 （サッカーなどで）ラインをこえる。	3	godan_verb
割る	われる	bổ, chẻ	激しい申し合いで額を割る	突き当たったり切ったりして傷をつける。 できた傷の部分を開いた状態にする。	3	godan_verb
掛ける	かける	bắc nồi	ストーブに薬缶を掛ける	火に当てるために鍋などをつるしさげる。 また、火の上にのせ置く。	4	ichidan_verb
水を掛ける	みずをかける	tưới nước hắt nước	ホースで水(みず)を掛(か)ける	水や粉などを、物の上に注いだり物に打ち当たるようにしたりする。	5	ichidan_verb
掛ける	かける	gác lên	屋根に梯子を掛ける	物の上端を他の物に支えさせるようにして立てる。	4	ichidan_verb
刺さる	ささる	(ẩn dụ) như bị (người khác) đâm vào gây ấn tượng mạnh	先輩のひと言が刺さる 多くの人の心に刺さるコンテンツを生み出す	（比喩的に、刺されたような）強い衝撃を受ける。 また、深い感銘を与える。	3	godan_verb
包む	つつむ	bao trùm, vây quanh	山中で霧に包まれる 火に包まれた家 事件はなぞに包まれている	（多く受け身の形で） 物をすっかり取り囲むようにする。	3	godan_verb
包む	つつむ	giữ trong lòng, che giấu	包まず話す 悲しみを胸に包む	心の中にしまっておいて外へ出さない。 秘める。 隠す。	3	godan_verb
包む	つつむ	(gói vào phong bì) gửi, đưa tiền	車代を包む	慶弔のためやお礼として、金を紙などにくるんで渡す。	3	godan_verb
渋る	しぶる	không có hứng làm, ngại làm	出席を渋る 返事を渋る	気が進まないようすをする。 嫌がってなかなか実行しない。	3	godan_verb
渋る	しぶる	đường thải không thông	腹が渋る	渋り腹で通じが悪くなる。	3	godan_verb
流行る	はやる	buôn may bán đắt	いつも流行っている店	商売などがうまくいって繁盛する。	3	godan_verb
流行る	はやる	lây lan	風邪が流行る	病気などが人々の間に広がる。 広く伝わっていく。 はびこる。	3	godan_verb
過ごす	すごす	dành thời gian	休日は子供と遊んで過ごした	何かをして時間を費やす。	3	godan_verb
出る	でる	lộ, hiện ra	月が出る 穂が出る 穴から出る 涙が出る だしがよく出ている 貫禄が出てきた	隠れていたもの、中に入っていたものなどが、表に現れる。 現れて見えるようになる。 姿を現す。	4	ichidan_verb
会議に出る	かいぎにでる	tham gia cuộc họp	会議に出る 競技大会に出る	ある仕事をするために特定の場所にのぞむ。 行事、集まりなどに加わる。	4	ichidan_verb
確か	たしか	chính xác	確かな数はつかんでいない	正確であるさま。	4	na_adjective
確か	たしか	xác thực đáng tin cậy	腕前は確かだ    trình độ ?  確かな情報    thông tin ?  明日こそ確かに払います    tôi ? sẽ trả tiền đúng vào ngày mai	信頼できるさま。 安心できるさま。 また、確実であるさま。	4	na_adjective
倒れる	たおれる	đổ bệnh	心労で倒れる	病気になって床につく。	4	ichidan_verb
敵弾に殪れる	てきだんに殪れる	ngã xuống dưới làn đạn địch	命を奪われる。 殺される。 死ぬ。		4	ichidan_verb
敵弾に斃れる	てきだんに斃れる	ngã xuống dưới làn đạn địch	命を奪われる。 殺される。 死ぬ。		4	ichidan_verb
倒れる	たおれる	bị đánh bại	横綱が倒れる 三振に倒れる	勝負で負かされる。 屈する。	4	ichidan_verb
倒れる	たおれる	bị lật đổ	内閣が倒れる	政体・国家などがくつがえる。 滅びる。	4	ichidan_verb
倒れる会社	たおれるかいしゃ	công ty phá sản	不景気で倒れる会社が多い	資金などが続かなくなり仕事がゆきづまって、店・会社などがつぶれる。 倒産する。	4	ichidan_verb
晴れる	はれる	trời quang mây tạnh	青く晴れた秋空 靄 (もや) が晴れる	雲や霧などが消えてなくなる。	4	ichidan_verb
雨が晴れる	あめがはれる	mưa tạnh	午後には雨が晴れる	雨や雪が降りやむ。	4	ichidan_verb
通う	かよう	tự do đi lại	鳥も通わぬ南海の孤島	ある場所を自由に行き来する。	4	godan_verb
通う	かよう	thông suốt, dẫn thông tới	夏の間だけバスが通う 江戸へ通う街道	道筋が通じる。また、通じている。	4	godan_verb
曇る	くもる	bị mờ, đục	鏡が曇る 涙で目が曇る	透明な物や光っていた物などが、他の物に薄く覆われたりさえぎられたりして、よく見通せない。 輝きのない状態になる。	4	godan_verb
通る	とおる	thông qua lỗ	袖に手が通る	一方の口から差し入れて他方の口に出る。	4	godan_verb
通る	とおる	đi qua nơi nào đó	海辺を通る 東京を通って仙台に行く	ある場所を過ぎる。	4	godan_verb
通る	とおる	được thông qua, ứng đáp	法案が通る    dự luật được ?  願いが通る    tâm nguyện được ?	認められて成り立つ。	4	godan_verb
通る	とおる	hợp lí, logic	理屈が通っている	矛盾がなくて内容が理解できる。	3	godan_verb
通る声	とおるこえ	âm truyền đi	よく通る声	遠くまで伝わる。	4	godan_verb
市場	しじょう	thị trường	市場開発	商品の販路。 マーケット。	5	noun
切れる	きれる	(quan hệ) cắt đứt, đoạn tuyệt	縁が切れる 彼女とはもう切れた	つながっていた関係がなくなる。	4	ichidan_verb
切れる	きれる	hết hạn	期限が切れる 車検が切れる 麻酔が切れる	それが有効である一定の時間・期間が終わりになる。	4	ichidan_verb
切れる	きれる	hết hàng, cạn	品物が切れている 油が切れる	売れたり使いきったりして今まであった物がなくなる。	4	ichidan_verb
切れる	きれる	bị vắt khô	洗った野菜の水気が切れる	振り落としたり、したたらせたりした結果、水分がなくなる。	4	ichidan_verb
切れる刀	きれるかたな	kiếm sắc bén	よく切れる刀	刃物の切れ味が鋭い。	4	ichidan_verb
払う	はらう	xua đi phủi đi	手(て)でハエを払(はら)う - ? ruồi bằng tay クモの巣(す)を払(はら)う - ? tơ nhện 煤(すす)を払(はら)う - phủi đi mồ hóng	わきへ追いのける。 本体にとって邪魔・不要・無益なものなどを、手や道具を用いて取り除く。 除去する。	4	godan_verb
払う	はらう	thanh toán nộp tiền	給料(きゅうりょう)を払(はら)う 罰金(ばっきん)を払(はら)う 現金(げんきん)で払(はら)う	金銭を渡す。 支払う。 また、納入する。	5	godan_verb
払う	はらう	thanh lí (bán đồ không dùng)	不要品を払う 古道具屋に払う	不要品などを売り渡す。	4	godan_verb
角	かど	sừng	牡鹿(おじか)の角(かど)	動物の頭部に突き出た、堅い骨質や角質のもの。	5	noun
真っ直ぐな性格	まっすぐなせいかく	tính cách thẳng thắn, chính trực	かくしだてのないさま。 正直。		5	na_adjective
価格	かかく	giá đã được sửa đổi			5	noun
車	くるま	ô tô			5	noun
向かう	むかう	hướng về (phía), quay về (phía) đối diện (với)	舞台に向かって右側を上手という 北に向かって立つ 鏡に向かって化粧する	顔やからだをその方向に向ける。 ある物・方向を正面に見るように位置する。	4	godan_verb
渡す	わたす	đi qua (trên dây)	[綱[つな]]を[渡[わた]]す	物の上を越えて、一方から他方へ物がとどくようにする。 またがらせる。 かける。	4	godan_verb
渡す	わたす	truyền lại cho (trao tay)	[書[しょ]][類[るい]]を[渡[わた]]す バトンを[渡[わた]]す	こちらの手から相手の手へ移す。 手渡す。	4	godan_verb
渡す	わたす	trao lại (cho) nhường lại (cho)	土地とちを人手ひとでに渡わたす	自分の持っているもの、権利などを他の人に与える。	4	godan_verb
回覧板	かいらんばん	bản thông báo truyền tay	回覧(かいらん)板(ばん)を回(まわ)す		4	noun
開く	あく	mở ra (bỏ trống không gian)	[鍵[かぎ]]が[開[あ]]かない	閉じていたものがひらく。	4	godan_verb
数を計る	かずをはかる	đếm số			4	godan_verb
計る	はかる	đếm (thời gian)	[時[じ]][間[かん]]を[計[はか]]る		4	godan_verb
量る	はかる	đo (cân nặng, chiều cao, thể tích...)	[重[おも]]さを[量[はか]]る [容[よう]][積[せき]]を[量[はか]]る		4	godan_verb
ナット	ナット	đai ốc			5	noun
掛ける	かける	rắc (tiêu)	[胡[こ]][椒[しょう]]を[掛[か]]ける	水や粉などを、物の上に注いだり物に打ち当たるようにしたりする。	4	ichidan_verb
捻れ・捩れ	ねじれ	xoắn	ねじれること。 ねじれていること。 また、ねじれたもの。		5	noun
名称	めいしょう	danh xưng, tên gọi			4	noun
人を送る	ひとをおくる	tiễn biệt ai đó			5	godan_verb
イラスト	イラスト	minh hoạ			5	noun
大学に入る	だいがくにはいる	nhập học đại học			5	godan_verb
クラブに入る	クラブにはいる	gia nhập club			5	godan_verb
保険に入る	ほけんにはいる	đăng kí bảo hiểm			5	godan_verb
杉の下枝を払う	すぎのしずえをはらう	(cắt) bỏ đi nhánh nhỏ của cây tùng	本体にとって邪魔・不要・無益なものなどを、手や道具を用いて取り除く。 除去する。		3	godan_verb
掛ける	かける	dành, bỏ ra (tiền, thời gian, công sức,...) cho cái gì đó	[内装[ないそう]]に[金[きん]]を[掛[か]]ける 勉強に手間暇を[掛[か]]ける	時間・費用・労力などをそのために使う。 費やす。 つぎ込む。	4	ichidan_verb
もしかすると	もしかすると	có lẽ là...			5	adverb
もしかして	もしかして	có lẽ là...			5	adverb
曜日	ようび	ngày trong tuần			5	noun
出る	でる	tham gia	[競[きょう]][技[ぎ]][大[たい]][会[かい]]に[出[で]]る	ある仕事をするために特定の場所にのぞむ。 行事、集まりなどに加わる。	4	ichidan_verb
鍵がかかる	かぎがかかる	ổ đã khoá			4	godan_verb
鍵をかける	かぎをかける	khoá ổ			4	godan_verb
鍵を差し込む	かぎをさしこむ	cắm chìa khoá			4	godan_verb
人気	ひとけ	hình bóng, khí tức con người			4	noun
大勢	たいぜい	đông người			4	noun
曇る	くもる	mờ đục (do bị che bởi vật khác)	[涙[なみだ]]で[目[め]]が[曇[くも]]る	透明な物や光っていた物などが、他の物に薄く覆われたりさえぎられたりして、よく見通せない。 輝きのない状態になる。	4	godan_verb
捜す	さがす	tìm kiếm			4	godan_verb
買いに並ぶ	かいにならぶ	xếp hàng đi mua			4	godan_verb
過る	よぎる	vụt ngang qua, thoáng qua	目(め)の前(まえ)を黒(くろ)い影(かげ)が過(よぎ)る 不安(ふあん)が心(こころ)を過(よぎ)る 思(おも)い出(で)が一瞬(いっしゅん)頭(あたま)を過(よぎ)る	前を横切る。 通りすぎる。	4	ichidan_verb
楽しみだ	たのしみだ	thật đáng mong chờ			4	noun
噂される	うわさされる	bị đồn, bị ai đó nhắc đến			4	godan_verb
曇り空	くもりぞら	trời nhiều mây			4	noun
主語	しゅご	chủ ngữ			5	noun
述語	じゅつご	vị ngữ			5	noun
目的語	もくてきご	tân ngữ			5	noun
補語	ほご	bổ ngữ			5	noun
冷たい	つめたい	lạnh (cảm giác)	冷(つめ)たい水(すい) - nước ? 冷(つめ)たい物(もの) - đồ ?		5	i_adjective
ご無沙汰しております	ごぶさたしております	đã lâu không liên lạc			5	godan_verb
因みに	ちなみに	xin nói thêm là			4	adverb
序に	ついでに	nhân tiện đây	何にかするその機会を利用して行う		4	adverb
まず～ない	まず～ない	hầu như không ~			5	i_adjective
大雑把	おおざっぱ	qua loa, sơ sài, đại khái	大雑把(おおざっぱ)な性格(せいかく) 大雑把(おおざっぱ)な計画(けいかく)		5	na_adjective
フェイス	フェイス	mặt (face)			5	noun
正月気分	しょうがつきぶん	không khí ngày Tết			4	noun
言い方	いいかた	cách nói	その言い方は間違いますよ。		5	noun
海外旅行	かいがいりょこう	du lịch nước ngoài	来週、海外旅行に行きますよ。韓国に行きます。		5	noun
本屋	ほんや	tiệm sách	本屋に行って本を読みます。		5	noun
魚屋	さかなや	tiệm cá			5	noun
バス乗り場	バスのりば	trạm xe buýt			5	noun
タクシー乗り場	タクシーのりば	trạm xe taxi			5	noun
電車乗り場	でんしゃのりば	sân gia tàu điện			5	noun
船乗り場	ふねのりば	bến tàu thuyền			5	noun
フェリー乗り場	フェリーのりば	bến phà			5	noun
モノレール乗り場	モノレールのりば	điểm lên tàu một ray			5	noun
〇〇行きの乗り場	〇〇いきののりば	điểm lên xe đi đến 〇〇			5	noun
乗車口	じょうしゃぐち	cửa lên tàu			5	noun
かしこまりました	かしこまりました	tôi hiểu rồi (kính ngữ)			5	noun
サンドイッチ	サンドイッチ	bánh Sandwich			5	noun
カレーライス	カレーライス	cơm cà ri			5	noun
ジュース	ジュース	nước ép			5	noun
